RAW_CITY_DES,ORIGIN_DATA_ID,CITY_DES,CITY_ID,LOAD_TIME
Aracena,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Aracena,21007,2024-06-18 10:51:35.414 +0200
Niebla,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Niebla,21053,2024-06-18 10:51:35.414 +0200
Talavera la Real,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Talavera la Real,06128,2024-06-18 10:51:35.414 +0200
Villalba de la Sierra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villalba de la Sierra,16245,2024-06-18 10:51:35.414 +0200
Alpuente,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alpuente,46036,2024-06-18 10:51:35.414 +0200
Cańete,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cañete,16052,2024-06-18 10:51:35.414 +0200
Santa Susanna,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Susanna,08261,2024-06-18 10:51:35.414 +0200
Azuaga,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Azuaga,06014,2024-06-18 10:51:35.414 +0200
Villanueva de la Serena,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villanueva de la Serena,06153,2024-06-18 10:51:35.414 +0200
Sant Celoni,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Celoni,08202,2024-06-18 10:51:35.414 +0200
Benalúa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Benalúa,18027,2024-06-18 10:51:35.414 +0200
Iniesta,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Iniesta,16113,2024-06-18 10:51:35.414 +0200
Valeras (Las),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Valeras, Las",16903,2024-06-18 10:51:35.414 +0200
Vimbodí i Poblet,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vimbodí i Poblet,43176,2024-06-18 10:51:35.414 +0200
Castellar del Vallčs,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Castellar del Vallès,08051,2024-06-18 10:51:35.414 +0200
Alaquŕs,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alaquàs,46005,2024-06-18 10:51:35.414 +0200
Almansa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Almansa,02009,2024-06-18 10:51:35.414 +0200
Alzira,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alzira,46017,2024-06-18 10:51:35.414 +0200
Tavernes de la Valldigna,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Tavernes de la Valldigna,46238,2024-06-18 10:51:35.414 +0200
Frontera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Frontera,38013,2024-06-18 10:51:35.414 +0200
Candelaria,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Candelaria,38011,2024-06-18 10:51:35.414 +0200
Santa Lucía de Tirajana,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Lucía de Tirajana,35022,2024-06-18 10:51:35.414 +0200
Callosa d'En Sarriŕ,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Callosa d'en Sarrià,03048,2024-06-18 10:51:35.414 +0200
Artŕ,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Artà,07006,2024-06-18 10:51:35.414 +0200
Paso (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Paso, El",38027,2024-06-18 10:51:35.414 +0200
Yecla,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Yecla,30043,2024-06-18 10:51:35.414 +0200
Llanos de Aridane (Los),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Llanos de Aridane, Los",38024,2024-06-18 10:51:35.414 +0200
Alcázares (Los),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Alcázares, Los",30902,2024-06-18 10:51:35.414 +0200
Meliana,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Meliana,46166,2024-06-18 10:51:35.414 +0200
Agaete,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Agaete,35001,2024-06-18 10:51:35.414 +0200
Vińuela,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Viñuela,29099,2024-06-18 10:51:35.414 +0200
Foios,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Foios,46126,2024-06-18 10:51:35.414 +0200
Ceutí,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ceutí,30018,2024-06-18 10:51:35.414 +0200
Orotava (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Orotava, La",38026,2024-06-18 10:51:35.414 +0200
Monforte del Cid,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Monforte del Cid,03088,2024-06-18 10:51:35.414 +0200
Picassent,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Picassent,46194,2024-06-18 10:51:35.414 +0200
San Pedro del Pinatar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,San Pedro del Pinatar,30036,2024-06-18 10:51:35.414 +0200
Catarroja,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Catarroja,46094,2024-06-18 10:51:35.414 +0200
Sant Joan Despí,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Joan Despí,08217,2024-06-18 10:51:35.414 +0200
Casarabonela,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Casarabonela,29040,2024-06-18 10:51:35.414 +0200
Torrent,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Torrent,46244,2024-06-18 10:51:35.414 +0200
Gineta (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Gineta, La",02035,2024-06-18 10:51:35.414 +0200
Faura,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Faura,46122,2024-06-18 10:51:35.414 +0200
Orpesa/Oropesa del Mar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Orpesa/Oropesa del Mar,12085,2024-06-18 10:51:35.414 +0200
Santa Pola,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Pola,03121,2024-06-18 10:51:35.414 +0200
Yeste,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Yeste,02086,2024-06-18 10:51:35.414 +0200
Cieza,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cieza,39021,2024-06-18 10:51:35.414 +0200
Forcall,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Forcall,12061,2024-06-18 10:51:35.414 +0200
Pájara,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Pájara,35015,2024-06-18 10:51:35.414 +0200
Cocentaina,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cocentaina,03056,2024-06-18 10:51:35.414 +0200
Totana,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Totana,30039,2024-06-18 10:51:35.414 +0200
Abanilla,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Abanilla,30001,2024-06-18 10:51:35.414 +0200
Santa Margalida,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Margalida,07055,2024-06-18 10:51:35.414 +0200
Benicàssim/Benicasim,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Benicàssim/Benicasim,12028,2024-06-18 10:51:35.414 +0200
Villahermosa del Río,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villahermosa del Río,12130,2024-06-18 10:51:35.414 +0200
Jérica,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Jérica,12071,2024-06-18 10:51:35.414 +0200
Santa Eulalia,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Eulalia,44209,2024-06-18 10:51:35.414 +0200
Cańete la Real,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cañete la Real,29035,2024-06-18 10:51:35.414 +0200
Puntagorda,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Puntagorda,USPGD,2024-06-18 10:51:35.414 +0200
Tobarra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Tobarra,02074,2024-06-18 10:51:35.414 +0200
Ojén,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ojén,29076,2024-06-18 10:51:35.414 +0200
Valverde del Camino,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Valverde del Camino,21072,2024-06-18 10:51:35.414 +0200
Villalba del Alcor,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villalba del Alcor,21074,2024-06-18 10:51:35.414 +0200
Zalamea de la Serena,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Zalamea de la Serena,06160,2024-06-18 10:51:35.414 +0200
Canyelles,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Canyelles,08043,2024-06-18 10:51:35.414 +0200
Bisbal d'Empordŕ (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Bisbal d'Empordà, La",17022,2024-06-18 10:51:35.414 +0200
Sant Hilari Sacalm,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Hilari Sacalm,17164,2024-06-18 10:51:35.414 +0200
Puigcerdŕ,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Puigcerdà,17141,2024-06-18 10:51:35.414 +0200
Mahora,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Mahora,02046,2024-06-18 10:51:35.414 +0200
"Vila Joiosa, la/Villajoyosa",AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Vila Joiosa, la/Villajoyosa",03139,2024-06-18 10:51:35.414 +0200
Alhaurín de la Torre,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alhaurín de la Torre,29007,2024-06-18 10:51:35.414 +0200
Córdoba,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Córdoba,ARCOR,2024-06-18 10:51:35.414 +0200
Palacios y Villafranca (Los),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Palacios y Villafranca, Los",41069,2024-06-18 10:51:35.414 +0200
Antequera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Antequera,29015,2024-06-18 10:51:35.414 +0200
Ayamonte,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ayamonte,21010,2024-06-18 10:51:35.414 +0200
Villamartín,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villamartín,11041,2024-06-18 10:51:35.414 +0200
Algarinejo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Algarinejo,18012,2024-06-18 10:51:35.414 +0200
Rute,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Rute,14058,2024-06-18 10:51:35.414 +0200
Montalbo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Montalbo,16130,2024-06-18 10:51:35.414 +0200
Santa Coloma de Queralt,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Coloma de Queralt,43139,2024-06-18 10:51:35.414 +0200
Rota,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Rota,MPROP,2024-06-18 10:51:35.414 +0200
Benahavís,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Benahavís,29023,2024-06-18 10:51:35.414 +0200
Guadix,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Guadix,18089,2024-06-18 10:51:35.414 +0200
Algaida,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Algaida,07004,2024-06-18 10:51:35.414 +0200
Porreres,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Porreres,07043,2024-06-18 10:51:35.414 +0200
Almussafes,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Almussafes,46035,2024-06-18 10:51:35.414 +0200
Cazalla de la Sierra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cazalla de la Sierra,41032,2024-06-18 10:51:35.414 +0200
Cofrentes,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cofrentes,46097,2024-06-18 10:51:35.414 +0200
Teror,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Teror,35027,2024-06-18 10:51:35.414 +0200
Calańas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Calañas,21017,2024-06-18 10:51:35.414 +0200
Landete,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Landete,16117,2024-06-18 10:51:35.414 +0200
Lezuza,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Lezuza,02043,2024-06-18 10:51:35.414 +0200
Palma de Gandía,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Palma de Gandía,46187,2024-06-18 10:51:35.414 +0200
Teruel,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Teruel,44216,2024-06-18 10:51:35.414 +0200
Sotorribas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sotorribas,16909,2024-06-18 10:51:35.414 +0200
Algarrobo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Algarrobo,29005,2024-06-18 10:51:35.414 +0200
Casariche,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Casariche,41026,2024-06-18 10:51:35.414 +0200
Vandellňs i l'Hospitalet de l'Infant,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vandellòs i l'Hospitalet de l'Infant,43162,2024-06-18 10:51:35.414 +0200
Campillos,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Campillos,29032,2024-06-18 10:51:35.414 +0200
Villanueva del Ariscal,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villanueva del Ariscal,41098,2024-06-18 10:51:35.414 +0200
Brenes,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Brenes,41018,2024-06-18 10:51:35.414 +0200
San Fernando,AX_FLX_PLACE_BY_CITY_ALL_TODAY,San Fernando,PHSFE,2024-06-18 10:51:35.414 +0200
Navas de la Concepción (Las),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Navas de la Concepción, Las",41066,2024-06-18 10:51:35.414 +0200
Puebla de los Infantes (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Puebla de los Infantes, La",41078,2024-06-18 10:51:35.414 +0200
Zarza (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Zarza, La",47232,2024-06-18 10:51:35.414 +0200
Beas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Beas,21011,2024-06-18 10:51:35.414 +0200
Puebla de Guzmán,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Puebla de Guzmán,21058,2024-06-18 10:51:35.414 +0200
Sant Pere de Ribes,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Pere de Ribes,08231,2024-06-18 10:51:35.414 +0200
Piera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Piera,08161,2024-06-18 10:51:35.414 +0200
Montornčs del Vallčs,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Montornès del Vallès,08136,2024-06-18 10:51:35.414 +0200
Centelles,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Centelles,08067,2024-06-18 10:51:35.414 +0200
Vallbona de les Monges,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vallbona de les Monges,25238,2024-06-18 10:51:35.414 +0200
Vidreres,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vidreres,17213,2024-06-18 10:51:35.414 +0200
Iznájar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Iznájar,14037,2024-06-18 10:51:35.414 +0200
Darro,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Darro,18063,2024-06-18 10:51:35.414 +0200
Tarazona de la Mancha,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Tarazona de la Mancha,02073,2024-06-18 10:51:35.414 +0200
Mota del Cuervo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Mota del Cuervo,16133,2024-06-18 10:51:35.414 +0200
Valencia de las Torres,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Valencia de las Torres,06139,2024-06-18 10:51:35.414 +0200
Casas de los Pinos,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Casas de los Pinos,16065,2024-06-18 10:51:35.414 +0200
Seu d'Urgell (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Seu d'Urgell, La",25203,2024-06-18 10:51:35.414 +0200
Villanueva del Trabuco,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villanueva del Trabuco,29097,2024-06-18 10:51:35.414 +0200
Campana (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Campana, La",41022,2024-06-18 10:51:35.414 +0200
Puebla de Sancho Pérez,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Puebla de Sancho Pérez,06108,2024-06-18 10:51:35.414 +0200
Arcas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Arcas,16905,2024-06-18 10:51:35.414 +0200
Cehegín,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cehegín,30017,2024-06-18 10:51:35.414 +0200
Moguer,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Moguer,21050,2024-06-18 10:51:35.414 +0200
Sant Feliu de Llobregat,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Feliu de Llobregat,08211,2024-06-18 10:51:35.414 +0200
Vallirana,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vallirana,08295,2024-06-18 10:51:35.414 +0200
Franqueses del Vallčs (Les),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Franqueses del Vallès, Les",08086,2024-06-18 10:51:35.414 +0200
Gabias (Las),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Gabias, Las",18905,2024-06-18 10:51:35.414 +0200
Granadilla de Abona,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Granadilla de Abona,38017,2024-06-18 10:51:35.414 +0200
Güímar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Güímar,38020,2024-06-18 10:51:35.414 +0200
Sant Vicent del Raspeig/San Vicente del Raspeig,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Vicent del Raspeig/San Vicente del Raspeig,03122,2024-06-18 10:51:35.414 +0200
Orihuela,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Orihuela,03099,2024-06-18 10:51:35.414 +0200
Catadau,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Catadau,46093,2024-06-18 10:51:35.414 +0200
Finestrat,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Finestrat,03069,2024-06-18 10:51:35.414 +0200
Almassora,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Almassora,12009,2024-06-18 10:51:35.414 +0200
San Miguel de Abona,AX_FLX_PLACE_BY_CITY_ALL_TODAY,San Miguel de Abona,38035,2024-06-18 10:51:35.414 +0200
Alajeró,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alajeró,38003,2024-06-18 10:51:35.414 +0200
Altea,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Altea,03018,2024-06-18 10:51:35.414 +0200
Xirivella,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Xirivella,46110,2024-06-18 10:51:35.414 +0200
Guancha (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Guancha, La",38018,2024-06-18 10:51:35.414 +0200
Torre-Pacheco,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Torre-Pacheco,30037,2024-06-18 10:51:35.414 +0200
Beniel,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Beniel,30010,2024-06-18 10:51:35.414 +0200
Albuixech,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Albuixech,46014,2024-06-18 10:51:35.414 +0200
Ledańa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ledaña,16118,2024-06-18 10:51:35.414 +0200
Fuente-Álamo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Fuente-Álamo,02033,2024-06-18 10:51:35.414 +0200
Loja,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Loja,ECLOH,2024-06-18 10:51:35.414 +0200
Solana de los Barros,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Solana de los Barros,06126,2024-06-18 10:51:35.414 +0200
Arico,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Arico,38005,2024-06-18 10:51:35.414 +0200
Beniarrés,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Beniarrés,03028,2024-06-18 10:51:35.414 +0200
Favara,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Favara,46123,2024-06-18 10:51:35.414 +0200
Caravaca de la Cruz,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Caravaca de la Cruz,30015,2024-06-18 10:51:35.414 +0200
Ampolla (L'),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Ampolla, L'",43906,2024-06-18 10:51:35.414 +0200
Enguera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Enguera,46118,2024-06-18 10:51:35.414 +0200
Calasparra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Calasparra,30013,2024-06-18 10:51:35.414 +0200
Bullas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Bullas,30012,2024-06-18 10:51:35.414 +0200
Villar del Arzobispo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villar del Arzobispo,46258,2024-06-18 10:51:35.414 +0200
Casas-Ibáńez,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Casas-Ibáñez,02024,2024-06-18 10:51:35.414 +0200
Nucia (la),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Nucia, la",03094,2024-06-18 10:51:35.414 +0200
San Bartolomé,AX_FLX_PLACE_BY_CITY_ALL_TODAY,San Bartolomé,35018,2024-06-18 10:51:35.414 +0200
Breńa Alta,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Breña Alta,38008,2024-06-18 10:51:35.414 +0200
Aceuchal,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Aceuchal,06002,2024-06-18 10:51:35.414 +0200
Cullera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cullera,46105,2024-06-18 10:51:35.414 +0200
Sant Joan de Labritja,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Joan de Labritja,07050,2024-06-18 10:51:35.414 +0200
Cella,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cella,44076,2024-06-18 10:51:35.414 +0200
Siete Aguas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Siete Aguas,46229,2024-06-18 10:51:35.414 +0200
Fresneda (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Fresneda, La",44108,2024-06-18 10:51:35.414 +0200
Mosqueruela,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Mosqueruela,44160,2024-06-18 10:51:35.414 +0200
Ademuz,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ademuz,46001,2024-06-18 10:51:35.414 +0200
Rincón de la Victoria,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Rincón de la Victoria,29082,2024-06-18 10:51:35.414 +0200
Chiclana de la Frontera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Chiclana de la Frontera,11015,2024-06-18 10:51:35.414 +0200
Priego de Córdoba,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Priego de Córdoba,14055,2024-06-18 10:51:35.414 +0200
Tocina,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Tocina,41092,2024-06-18 10:51:35.414 +0200
Puntallana,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Puntallana,38030,2024-06-18 10:51:35.414 +0200
Vall d'Alba,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vall d'Alba,12124,2024-06-18 10:51:35.414 +0200
Cŕlig,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Càlig,12034,2024-06-18 10:51:35.414 +0200
Torredembarra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Torredembarra,43153,2024-06-18 10:51:35.414 +0200
Castro del Río,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Castro del Río,14019,2024-06-18 10:51:35.414 +0200
Santa María de Guía de Gran Canaria,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa María de Guía de Gran Canaria,35023,2024-06-18 10:51:35.414 +0200
Vinarňs,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vinaròs,12138,2024-06-18 10:51:35.414 +0200
Castellote,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Castellote,44071,2024-06-18 10:51:35.414 +0200
Cuervo de Sevilla (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Cuervo de Sevilla, El",41903,2024-06-18 10:51:35.414 +0200
Juneda,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Juneda,25119,2024-06-18 10:51:35.414 +0200
Sollana,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sollana,46233,2024-06-18 10:51:35.414 +0200
Llocnou de Sant Jeroni,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Llocnou de Sant Jeroni,46153,2024-06-18 10:51:35.414 +0200
Fuengirola,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Fuengirola,29054,2024-06-18 10:51:35.414 +0200
Espartinas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Espartinas,41040,2024-06-18 10:51:35.414 +0200
Gáldar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Gáldar,35009,2024-06-18 10:51:35.414 +0200
Paiporta,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Paiporta,46186,2024-06-18 10:51:35.414 +0200
Zafra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Zafra,06158,2024-06-18 10:51:35.414 +0200
Isla Mayor,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Isla Mayor,41902,2024-06-18 10:51:35.414 +0200
Hornachuelos,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Hornachuelos,14036,2024-06-18 10:51:35.414 +0200
Sant Andreu de la Barca,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Andreu de la Barca,08196,2024-06-18 10:51:35.414 +0200
Abejuela,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Abejuela,44002,2024-06-18 10:51:35.414 +0200
Alginet,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alginet,46031,2024-06-18 10:51:35.414 +0200
Alcorisa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alcorisa,44014,2024-06-18 10:51:35.414 +0200
Yunquera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Yunquera,29100,2024-06-18 10:51:35.414 +0200
Lora del Río,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Lora del Río,41055,2024-06-18 10:51:35.414 +0200
Valls,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Valls,43161,2024-06-18 10:51:35.414 +0200
Bollullos Par del Condado,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Bollullos Par del Condado,21013,2024-06-18 10:51:35.414 +0200
Belalcázar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Belalcázar,14008,2024-06-18 10:51:35.414 +0200
Ubrique,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ubrique,11038,2024-06-18 10:51:35.414 +0200
Aliaguilla,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Aliaguilla,16014,2024-06-18 10:51:35.414 +0200
Montcada i Reixac,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Montcada i Reixac,08125,2024-06-18 10:51:35.414 +0200
Pliego,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Pliego,30032,2024-06-18 10:51:35.414 +0200
Campos,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Campos,BRCAW,2024-06-18 10:51:35.414 +0200
Martorell,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Martorell,08114,2024-06-18 10:51:35.414 +0200
Alforja,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alforja,43009,2024-06-18 10:51:35.414 +0200
Villarluengo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villarluengo,44260,2024-06-18 10:51:35.414 +0200
Roda de Berà,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Roda de Berà,43131,2024-06-18 10:51:35.414 +0200
Tarifa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Tarifa,11035,2024-06-18 10:51:35.414 +0200
