CITYCODE,ID,CITYNAME,COUNTRYCODE,REGIONCODE,COUNTRYNAME,ISO_CODE,SUBCONTINENTCODE,REGIONNAME,SUBCONTINENTNAME,CONTINENTCODE,CONTINENTNAME,ACTIVESTATUS,LATITUDE_NUM,LONGITUDE_NUM,LANGUAGE_KEY,LOAD_TIME
SQA,7411,Santa Ynez,US,US_CA,U.S.A.,USA,NAME,California,North America,AM,America,1,34.61054,-120.08273,2,
SQB,7412,Santa Ana,CO,,Colombia,COL,SAME,,South America,AM,America,1,9.3229035,-74.5696573,2,
SQC,7413,Southern Cross,AU,AUWEA,Australia,AUS,OCEA,Western Australia,Oceania,OC,Oceania,1,-31.2282721,119.327784,2,
SQD,7414,Shangrao,CN,CNJXI,China,CHN,NEAS,Jiangxi,North East Asia,AS,Asia,1,28.4582821,117.9381305,2,
SQE,7415,San Luis De Palenque,CO,,Colombia,COL,SAME,,South America,AM,America,1,5.422039,-71.7314386,2,
SQF,7416,Solano,CO,,Colombia,COL,SAME,,South America,AM,America,1,0.6987889,-75.2536926,2,
SQG,7417,Sintang,ID,,Indonesia,IDN,SEAS,,South East Asia,AS,Asia,1,0.061651,111.4828467,2,
SQH,7418,Nasan,VN,,Vietnam,VNM,SEAS,,South East Asia,AS,Asia,1,13.4233942,108.2566223,2,
SQI,7419,Sterling,US,US_IL,U.S.A.,USA,NAME,Illinois,North America,AM,America,1,41.79405,-89.69882,2,
SQJ,7420,Sanming,CN,CNFUJ,China,CHN,NEAS,Fujian,North East Asia,AS,Asia,1,26.2671531,117.634008,2,
SQK,7421,Sidi Barani,EG,,Egypt,EGY,MIDE,,Middle East,AS,Asia,1,31.6112866,25.9258465,2,
SQL,7422,San Carlos,US,US_CA,U.S.A.,USA,NAME,California,North America,AM,America,1,37.50494,-122.26281,2,
SQM,7423,Sao Miguel Araguaia,BR,BR_GO,Brazil,BRA,SAME,Goias,South America,AM,America,1,-13.2726442,-50.1627219,2,
SQN,7424,Sanana,ID,,Indonesia,IDN,SEAS,,South East Asia,AS,Asia,1,-2.22567625,125.9355306,2,
SQO,7425,Storuman,SE,,Sweden,SWE,NEUR,,Northern Europe,EU,Europe,1,65.4,16.416667,2,
SQQ,7426,Siauliai,LT,,Lithuania,LTU,EEUR,,Central/Eastern Europe,EU,Europe,1,55.9340823,23.3157775,2,
SQR,7427,Soroako,ID,,Indonesia,IDN,SEAS,,South East Asia,AS,Asia,1,-2.5624691,121.3993361,2,
SQT,7428,Samarai Island,PG,,Papua New Guinea,PNG,OCEA,,Oceania,OC,Oceania,1,-10.6126179,150.6641471,2,
SQU,7429,Saposoa,PE,,Peru,PER,SAME,,South America,AM,America,1,-6.9318423,-76.7724793,2,
SQV,7430,Sequim,US,US_WA,U.S.A.,USA,NAME,Washington,North America,AM,America,1,48.07684,-123.06182,2,
SQW,7431,Skive,DK,,Denmark,DNK,NEUR,,Northern Europe,EU,Europe,1,56.6459244,8.93273216,2,
SQX,7432,Sao Miguel Do Oeste,BR,BR_SC,Brazil,BRA,SAME,Santa Catarina,South America,AM,America,1,-26.7278977,-53.5176689,2,
SQY,7433,Sao Lourenco Do Sul,BR,BR_RS,Brazil,BRA,SAME,Rio Grande do Sul,South America,AM,America,1,-31.3669286,-51.9814839,2,
SQZ,7434,Scampton,GB,GBENG,United Kingdom,GBR,NEUR,England,Northern Europe,EU,Europe,1,53.3021398,-0.5752487,2,
SRA,7435,Santa Rosa,BR,BR_RS,Brazil,BRA,SAME,Rio Grande do Sul,South America,AM,America,1,-27.8643546,-54.4779287,2,
SRB,7436,Santa Rosa,BO,,Bolivia,BOL,SAME,,South America,AM,America,1,-15.2740541,-63.0110171,2,
SRC,7437,Searcy,US,US_AR,U.S.A.,USA,NAME,Arkansas,North America,AM,America,1,64.85477015,-147.8371505,2,
SRD,7438,San Ramon,BO,,Bolivia,BOL,SAME,,South America,AM,America,1,-16.6117656,-62.49910057,2,
SRE,7439,Sucre,BO,,Bolivia,BOL,SAME,,South America,AM,America,1,-19.0477251,-65.2594306,2,
SRG,7440,Semarang,ID,,Indonesia,IDN,SEAS,,South East Asia,AS,Asia,1,-6.9903988,110.4229104,2,
SRH,7441,Sarh,TD,,Chad,TCD,SAFR,,Subsaharan Africa,AF,Africa,1,9.1406471,18.3937969,2,
SRJ,7442,San Borja,BO,,Bolivia,BOL,SAME,,South America,AM,America,1,-14.8582125,-66.7474736,2,
SRK,7443,Siorapaluk,GL,,Greenland,GRL,NEUR,,Northern Europe,EU,Europe,1,77.7854283,-70.6333799,2,
SRL,7444,Santa Rosalia,MX,,Mexico,MEX,NAME,,North America,AM,America,1,31.118,-112.0835,2,
SRM,7445,Sandringham,AU,AUQLD,Australia,AUS,OCEA,Queensland,Oceania,OC,Oceania,1,-37.96741225,145.0353025,2,
SRN,7446,Strahan,AU,AUTAS,Australia,AUS,OCEA,Tasmania,Oceania,OC,Oceania,1,-42.1525389,145.3282194,2,
SRO,7447,Santana Ramos,CO,,Colombia,COL,SAME,,South America,AM,America,1,2.2411227,-75.1149613,2,
SRP,7448,Stord,NO,,Norway,NOR,NEUR,,Northern Europe,EU,Europe,1,59.82502055,5.48837064,2,
SRQ,7449,Sarasota,US,US_FL,U.S.A.,USA,NAME,Florida,North America,AM,America,1,27.397754,-82.5321174,2,
SRR,7450,Stradbroke Isl,AU,AUQLD,Australia,AUS,OCEA,Queensland,Oceania,OC,Oceania,1,-27.38591,153.11843,2,
SRS,7451,San Marcos,CO,,Colombia,COL,SAME,,South America,AM,America,1,8.6618609,-75.1307644,2,
SRT,7452,Soroti,UG,,Uganda,UGA,SAFR,,Subsaharan Africa,AF,Africa,1,1.7139501,33.6112948,2,
SRU,7453,Santa Cruz,US,US_CA,U.S.A.,USA,NAME,California,North America,AM,America,1,41.63279175,-83.50583748,2,
SRV,7454,Stony River,US,US_AK,U.S.A.,USA,NAME,Alaska,North America,AM,America,1,61.78166,-156.59052,2,
SRW,7455,Salisbury,US,US_NC,U.S.A.,USA,NAME,North Carolina,North America,AM,America,1,61.1316456,-149.7819589,2,
SRX,7456,Sert,LY,,Libya,LBY,MIDE,,Middle East,AS,Asia,1,37.50985,15.10163,2,
SRY,7457,Sary,IR,,Iran,IRN,SASI,,South Asia,AS,Asia,1,37.4816858,45.1813448,2,
SRZ,7458,Santa Cruz,BO,,Bolivia,BOL,SAME,,South America,AM,America,1,-16.5284384,-64.3010213,2,
STX,7459,Saint Croix,VI,,US Virgin Islands,VIR,CRBN,,Caribbean,AM,America,1,17.73308,-64.76598,2,
SSC,7460,Sumter,US,US_SC,U.S.A.,USA,NAME,South Carolina,North America,AM,America,1,42.2921994,-71.35873313,2,
SSD,7461,San Felipe,CO,,Colombia,COL,SAME,,South America,AM,America,1,10.97298505,-74.80974834,2,
SSE,7462,Sholapur,IN,INMAH,India,IND,SASI,Maharashtra,South Asia,AS,Asia,1,17.65809,75.90678,2,
SSG,7463,Malabo,GQ,,Equatorial Guinea,GNQ,SAFR,,Subsaharan Africa,AF,Africa,1,3.741877,8.7740663,2,
SSH,7464,Sharm el Sheikh,EG,,Egypt,EGY,MIDE,,Middle East,AS,Asia,1,27.8644422,34.295447,2,
SSJ,7465,Sandnessjoen,NO,,Norway,NOR,NEUR,,Northern Europe,EU,Europe,1,66.0215451,12.6317232,2,
SSK,7466,Sturt Creek,AU,AUWEA,Australia,AUS,OCEA,Western Australia,Oceania,OC,Oceania,1,-19.3099291,127.7114291,2,
SSL,7467,Santa Rosalia,CO,,Colombia,COL,SAME,,South America,AM,America,1,10.8328717,-74.1194519,2,
SSO,7468,Sao Lourenzo,BR,BR_MG,Brazil,BRA,SAME,Minas Gerais,South America,AM,America,1,-21.41353,-45.95912,2,
SSP,7469,Silver Planes,AU,AUQLD,Australia,AUS,OCEA,Queensland,Oceania,OC,Oceania,1,-26.40214,153.10547,2,
SSQ,7470,La Sarre,CA,CA_QC,Canada,CAN,NAME,Quebec,North America,AM,America,1,48.8000956,-79.2010223,2,
SSR,7471,Arongbwaratu,VU,,Vanuatu,VUT,OCEA,,Oceania,OC,Oceania,1,-15.3807669,166.888031,2,
SSS,7472,Siassi,PG,,Papua New Guinea,PNG,OCEA,,Oceania,OC,Oceania,1,-5.866667,148,2,
SST,7473,Santa Teresita,AR,AR_BA,Argentina,ARG,SAME,Buenos Aires,South America,AM,America,1,-34.6507072,-59.4136122,2,
SSV,7474,Siasi,PH,,Philippines,PHL,SEAS,,South East Asia,AS,Asia,1,5.5451683,120.8151131,2,
SSW,7475,Stuart Island,US,US_WA,U.S.A.,USA,NAME,Washington,North America,AM,America,1,47.69252,-121.94383,2,
SSX,7476,Singita Game Reserve,ZA,,South Africa,ZAF,SAFR,,Subsaharan Africa,AF,Africa,1,-24.7673111,31.4617043,2,
SSY,7477,M'Banza Congo,AO,,Angola,AGO,SAFR,,Subsaharan Africa,AF,Africa,1,-6.2678204,14.2417957,2,
SSZ,7478,Santos,BR,BR_SP,Brazil,BRA,SAME,Sao Paulo,South America,AM,America,1,-23.9335988,-46.3286399,2,
STA,7479,Stauning,DK,,Denmark,DNK,NEUR,,Northern Europe,EU,Europe,1,55.9622311,8.3722636,2,
STB,7480,Santa Barbara Ed,VE,,Venezuela,VEN,SAME,,South America,AM,America,1,8.41913,-71.78544,2,
STC,7481,Saint Cloud,US,US_MN,U.S.A.,USA,NAME,Minnesota,North America,AM,America,1,40.9125517,-74.23985047,2,
STD,7482,Santo Domingo,VE,,Venezuela,VEN,SAME,,South America,AM,America,1,10.2498281,-67.2069597,2,
STE,7483,Stevens Point,US,US_WI,U.S.A.,USA,NAME,Wisconsin,North America,AM,America,1,44.52412,-89.57479,2,
STF,7484,Stephen Island,AU,AUQLD,Australia,AUS,OCEA,Queensland,Oceania,OC,Oceania,1,-10.57968,142.20913,2,
STG,7485,Saint George Island,US,US_AK,U.S.A.,USA,NAME,Alaska,North America,AM,America,1,56.60138,-169.54705,2,
STH,7486,Strathmore,AU,AUQLD,Australia,AUS,OCEA,Queensland,Oceania,OC,Oceania,1,-37.7333202,144.9182433,2,
STI,7487,Santiago,DO,,Dominican Republic,DOM,CRBN,,Caribbean,AM,America,1,19.4503932,-70.6909047,2,
STJ,7488,Saint Joseph,US,US_MO,U.S.A.,USA,NAME,Missouri,North America,AM,America,1,39.7666,-94.85607,2,
STK,7489,Sterling,US,US_CO,U.S.A.,USA,NAME,Colorado,North America,AM,America,1,40.6266,-103.2064,2,
STM,7490,Santarem,BR,BR_PA,Brazil,BRA,SAME,Para,South America,AM,America,1,-2.438489,-54.699611,2,
STP,7491,Saint Paul,US,US_MN,U.S.A.,USA,NAME,Minnesota,North America,AM,America,1,28.79558185,-96.05217657,2,
STQ,7492,Sainte Marys,US,US_PA,U.S.A.,USA,NAME,Pennsylvania,North America,AM,America,1,41.42803,-78.56139,2,
STR,7493,Stuttgart,DE,DEBAD,Germany,DEU,WEUR,Baden Wurttemberg,Western Europe,EU,Europe,1,48.7784485,9.1800132,2,
STS,7494,Santa Rosa,US,US_CA,U.S.A.,USA,NAME,California,North America,AM,America,1,38.89536175,-84.30744353,2,
SUJ,7495,Satu Mare,RO,,Romania,ROU,EEUR,,Central/Eastern Europe,EU,Europe,1,47.7891763,22.8725598,2,
STV,7496,Surat Gujarat,IN,INGUJ,India,IND,SASI,Gujarat,South Asia,AS,Asia,1,21.1536,72.77986,2,
STW,7497,Stavropol,RU,,Russia,RUS,EEUR,,Central/Eastern Europe,EU,Europe,1,45.0433245,41.9690934,2,
STY,7498,Salto,UY,,Uruguay,URY,SAME,,South America,AM,America,1,-31.38889,-57.9608876,2,
STZ,7499,Santa Teresinha,BR,BR_MT,Brazil,BRA,SAME,Mato Grosso,South America,AM,America,1,-12.769576,-39.5231401,2,
SUA,7500,Stuart,US,US_FL,U.S.A.,USA,NAME,Florida,North America,AM,America,1,-14.27804165,-170.6330243,2,
SUB,7501,Surabaya,ID,,Indonesia,IDN,SEAS,,South East Asia,AS,Asia,1,-7.2459717,112.7378266,2,
SUD,7502,Stroud,US,US_OK,U.S.A.,USA,NAME,Oklahoma,North America,AM,America,1,18.1629389,-66.1636686,2,
SUE,7503,Sturgeon Bay,US,US_WI,U.S.A.,USA,NAME,Wisconsin,North America,AM,America,1,37.9565104,-80.2095136,2,
SUG,7504,Surigao,PH,,Philippines,PHL,SEAS,,South East Asia,AS,Asia,1,9.7905028,125.4935697,2,
SUH,7505,Sur,OM,,Oman,OMN,MIDE,,Middle East,AS,Asia,1,22.5694263,59.5297203,2,
SUI,7506,Sukhumi,GE,,Georgia,GEO,EEUR,,Central/Eastern Europe,EU,Europe,1,43.0033629,41.0192741,2,
SUK,7507,Batagay-Alyta,RU,,Russia,RUS,EEUR,,Central/Eastern Europe,EU,Europe,1,67.799362,130.403229,2,
SUL,7508,Sui,PK,,Pakistan,PAK,SASI,,South Asia,AS,Asia,1,28.6120661,69.3100517,2,
SUN,7509,Hailey,US,US_ID,U.S.A.,USA,NAME,Idaho,North America,AM,America,1,37.919279,-81.1698244,2,
SUO,7510,Sunriver,US,US_OR,U.S.A.,USA,NAME,Oregon,North America,AM,America,1,43.87387,-121.44557,2,
SUP,7511,Sumenep,ID,,Indonesia,IDN,SEAS,,South East Asia,AS,Asia,1,-7.006745,113.8598666,2,
SUQ,7512,Sucua,EC,,Ecuador,ECU,SAME,,South America,AM,America,1,-2.4560109,-78.1727383,2,
SUR,7513,Summer Beaver,CA,CA_ON,Canada,CAN,NAME,Ontario,North America,AM,America,1,52.75012,-88.5124,2,
SUT,7514,Sumbawanga,TZ,,Tanzania,TZA,SAFR,,Subsaharan Africa,AF,Africa,1,-7.9523861,31.6231898,2,
SUU,7515,Fairfield,US,US_CA,U.S.A.,USA,NAME,California,North America,AM,America,1,38.24924,-122.0443,2,
SUV,7516,Suva,FJ,,Fiji,FJI,OCEA,,Oceania,OC,Oceania,1,-18.1415884,178.4421662,2,
SUW,7517,Superior,US,US_MN,U.S.A.,USA,NAME,Minnesota,North America,AM,America,1,46.65975,-92.1735,2,
SUX,7518,Sioux City,US,US_IA,U.S.A.,USA,NAME,Iowa,North America,AM,America,1,42.4999,-96.42086,2,
SUY,7519,Suntar,RU,,Russia,RUS,EEUR,,Central/Eastern Europe,EU,Europe,1,62.157455,117.646332,2,
SUZ,7520,Suria,PG,,Papua New Guinea,PNG,OCEA,,Oceania,OC,Oceania,1,-5.6816068,144.2489014,2,
SVA,7521,Savoonga,US,US_AK,U.S.A.,USA,NAME,Alaska,North America,AM,America,1,63.69398,-170.48413,2,
SVB,7522,Sambava,MG,,Madagascar,MDG,SAFR,,Subsaharan Africa,AF,Africa,1,-14.254956,50.1556533,2,
SVC,7523,Silver City,US,US_NM,U.S.A.,USA,NAME,New Mexico,North America,AM,America,1,38.4815788,-86.5687837,2,
SVD,7524,Saint Vincent,VC,,Saint Vincent and the Grenadines,VCT,CRBN,,Caribbean,AM,America,1,13.2528848,-61.19494621,2,
SVE,7525,Susanville,US,US_CA,U.S.A.,USA,NAME,California,North America,AM,America,1,40.4157,-120.64983,2,
SVF,7526,Save,BJ,,Benin,BEN,SAFR,,Subsaharan Africa,AF,Africa,1,8.0320548,2.4842293,2,
SVG,7527,Stavanger,NO,,Norway,NOR,NEUR,,Northern Europe,EU,Europe,1,58.9699675,5.7318101,2,
SVH,7528,Statesville,US,US_NC,U.S.A.,USA,NAME,North Carolina,North America,AM,America,1,35.78598,-80.88903,2,
SVI,7529,San Vicente del Caguan,CO,,Colombia,COL,SAME,,South America,AM,America,1,2.1131213,-74.7697347,2,
SVJ,7530,Svolvaer,NO,,Norway,NOR,NEUR,,Northern Europe,EU,Europe,1,68.2321709,14.5646019,2,
SVK,7531,Silver Creek,BZ,,Belize,BLZ,CAME,,Central America,AM,America,1,16.2807196,-88.89010249,2,
SVL,7532,Savonlinna,FI,,Finland,FIN,NEUR,,Northern Europe,EU,Europe,1,61.8689933,28.8797178,2,
SVM,7533,Saint Paul's Mission,AU,AUQLD,Australia,AUS,OCEA,Queensland,Oceania,OC,Oceania,1,-27.4557,153.0319,2,
SVP,7534,Kuito,AO,,Angola,AGO,SAFR,,Subsaharan Africa,AF,Africa,1,-12.3831319,16.9425484,2,
SVR,7535,Savissivik,GL,,Greenland,GRL,NEUR,,Northern Europe,EU,Europe,1,76.0196363,-65.1142961,2,
SVS,7536,Stevens Village,US,US_AK,U.S.A.,USA,NAME,Alaska,North America,AM,America,1,66.004,-149.08619,2,
SVT,7537,Savuti,BW,,Botswana,BWA,SAFR,,Subsaharan Africa,AF,Africa,1,-18.4721774,24.6214083,2,
SVU,7538,Savusavu,FJ,,Fiji,FJI,OCEA,,Oceania,OC,Oceania,1,-16.7802184,179.3328955,2,
SVV,7539,San Salvador De,VE,,Venezuela,VEN,SAME,,South America,AM,America,1,13.69266,-89.20173,2,
SVW,7540,Sparrevohn,US,US_AK,U.S.A.,USA,NAME,Alaska,North America,AM,America,1,58.29973,-134.40679,2,
SVX,7541,Yekaterinburg,RU,,Russia,RUS,EEUR,,Central/Eastern Europe,EU,Europe,1,56.839104,60.60825,2,
SVY,7542,Savo,SB,,Solomon Islands,SLB,OCEA,,Oceania,OC,Oceania,1,-9.1319101,159.8114666,2,
SVZ,7543,San Antonio del Tachira,VE,,Venezuela,VEN,SAME,,South America,AM,America,1,7.809267,-72.4444077,2,
SWB,7544,Shaw River,AU,AUWEA,Australia,AUS,OCEA,Western Australia,Oceania,OC,Oceania,1,-38.1594881,142.1027351,2,
SWC,7545,Stawell,AU,AUVIC,Australia,AUS,OCEA,Victoria,Oceania,OC,Oceania,1,-37.0586869,142.7745476,2,
SWD,7546,Seward,US,US_AK,U.S.A.,USA,NAME,Alaska,North America,AM,America,1,31.38371375,-103.4706291,2,
SWE,7547,Siwea,PG,,Papua New Guinea,PNG,OCEA,,Oceania,OC,Oceania,1,-6.2852205,147.5821187,2,
SWF,7548,Newburgh,US,US_NY,U.S.A.,USA,NAME,New York,North America,AM,America,1,41.49994,-74.01023,2,
SWG,7549,Satwag,PG,,Papua New Guinea,PNG,OCEA,,Oceania,OC,Oceania,1,-6.138181,147.2785974,2,
SWH,7550,Swan Hill,AU,AUVIC,Australia,AUS,OCEA,Victoria,Oceania,OC,Oceania,1,-35.3390784,143.5588436,2,
SWJ,7551,South West Bay,VU,,Vanuatu,VUT,OCEA,,Oceania,OC,Oceania,1,13.33273,-81.38877,2,
SWL,7552,San Vicente,PH,,Philippines,PHL,SEAS,,South East Asia,AS,Asia,1,17.5939099,120.3746171,2,
SWM,7553,Suia-Missu,BR,BR_MT,Brazil,BRA,SAME,Mato Grosso,South America,AM,America,1,-20.48833,-54.61452,2,
SWN,7554,Sahiwal,PK,,Pakistan,PAK,SASI,,South Asia,AS,Asia,1,30.6715098,73.1110572,2,
SWO,7555,Stillwater,US,US_OK,U.S.A.,USA,NAME,Oklahoma,North America,AM,America,1,36.11665,-97.05863,2,
SWP,7556,Swakopmund,NA,,Namibia,NAM,SAFR,,Subsaharan Africa,AF,Africa,1,-22.6767841,14.5313988,2,
SWQ,7557,Sumbawa Besar,ID,,Indonesia,IDN,SEAS,,South East Asia,AS,Asia,1,-8.489863,117.4195965,2,
SWR,7558,Silur,PG,,Papua New Guinea,PNG,OCEA,,Oceania,OC,Oceania,1,-4.5264034,153.0504881,2,
SWS,7559,Swansea,GB,GBWAL,United Kingdom,GBR,NEUR,Wales,Northern Europe,EU,Europe,1,51.6195955,-3.9459248,2,
SWT,7560,Strezhevoy,RU,,Russia,RUS,EEUR,,Central/Eastern Europe,EU,Europe,1,60.732758,77.600807,2,
SWV,7561,Evensk,RU,,Russia,RUS,EEUR,,Central/Eastern Europe,EU,Europe,1,61.919209,159.235931,2,
SWW,7562,Sweetwater,US,US_TX,U.S.A.,USA,NAME,Texas,North America,AM,America,1,32.47459,-100.39899,2,
SWX,7563,Shakawe,BW,,Botswana,BWA,SAFR,,Subsaharan Africa,AF,Africa,1,-18.363276,21.839848,2,
SWY,7564,Sitiawan,MY,,Malaysia,MYS,SEAS,,South East Asia,AS,Asia,1,4.2162318,100.6951901,2,
SXA,7565,Sialum,PG,,Papua New Guinea,PNG,OCEA,,Oceania,OC,Oceania,1,-6.0826771,147.5935857,2,
SXB,7566,Strasbourg,FR,FRALS,France,FRA,WEUR,Grand-Est,Western Europe,EU,Europe,1,48.584614,7.7507127,2,
SXC,7567,St-Chamond,FR,FRAUR,France,FRA,WEUR,Auvergne and Rhone-Alpes,Western Europe,EU,Europe,1,45.4748298,4.5098046,2,
SXD,7568,Sophia Antipolis,FR,FRPRO,France,FRA,WEUR,Provence Alpes Cote d'Azur,Western Europe,EU,Europe,1,43.6195225,7.0518158,2,
SXE,7569,Sale,AU,AUVIC,Australia,AUS,OCEA,Victoria,Oceania,OC,Oceania,1,-38.1094463,147.0656717,2,
SXG,7570,Senanga,ZM,,Zambia,ZMB,SAFR,,Subsaharan Africa,AF,Africa,1,-16.104099,23.301807,2,
SXH,7571,Sehulea,PG,,Papua New Guinea,PNG,OCEA,,Oceania,OC,Oceania,1,-5.6816068,144.2489014,2,
SXI,7572,Sirri Island,IR,,Iran,IRN,SASI,,South Asia,AS,Asia,1,25.9127978,54.52491095,2,
SXJ,7573,Shanshan,CN,CNXIN,China,CHN,NEAS,Xinjiang,North East Asia,AS,Asia,1,42.8762365,90.2168269,2,
SXK,7574,Saumlaki,ID,,Indonesia,IDN,SEAS,,South East Asia,AS,Asia,1,-7.9741711,131.3048761,2,
SXL,7575,Sligo,IE,,Ireland,IRL,NEUR,,Northern Europe,EU,Europe,1,54.2720696,-8.4751357,2,
SXM,7576,Sint Maarten,SX,,Sint Maarten,SXM,CRBN,,Caribbean,AM,America,1,18.03791,-63.06418,2,
SXN,7577,Suapan,BW,,Botswana,BWA,SAFR,,Subsaharan Africa,AF,Africa,1,-25.96436,28.21164,2,
SXO,7578,Sao Felix Do Araguaia,BR,BR_MT,Brazil,BRA,SAME,Mato Grosso,South America,AM,America,1,-11.6170646,-50.6667246,2,
SXP,7579,Sheldon Point,US,US_AK,U.S.A.,USA,NAME,Alaska,North America,AM,America,1,35.94601,-78.6913,2,
SXQ,7580,Soldotna,US,US_AK,U.S.A.,USA,NAME,Alaska,North America,AM,America,1,60.48887,-151.0546,2,
SXR,7581,Srinagar,IN,INJAM,India,IND,SASI,Jammu & Kashmir,South Asia,AS,Asia,1,34.0747444,74.8204443,2,
SXS,7582,Sahabat 16,MY,,Malaysia,MYS,SEAS,,South East Asia,AS,Asia,1,1.50985,103.74991,2,
SXT,7583,Taman Negara,MY,,Malaysia,MYS,SEAS,,South East Asia,AS,Asia,1,3.8158788,113.779742,2,
SXU,7584,Soddu,ET,,Ethiopia,ETH,SAFR,,Subsaharan Africa,AF,Africa,1,8.9,36.93333,2,
SXV,7585,Salem,IN,INTAM,India,IND,SASI,Tamil Nadu,South Asia,AS,Asia,1,11.6549142,78.1584923,2,
SXW,7586,Sauren,PG,,Papua New Guinea,PNG,OCEA,,Oceania,OC,Oceania,1,-5.9678531,148.8537166,2,
SXX,7587,Sao Felix Do Xingu,BR,BR_PA,Brazil,BRA,SAME,Para,South America,AM,America,1,-6.6386974,-51.9787582,2,
SXY,7588,Sidney,US,US_NY,U.S.A.,USA,NAME,New York,North America,AM,America,1,42.31297,-75.38934,2,
SXZ,7589,Siirt,TR,,Turkiye,TUR,SEUR,,Southern Europe,EU,Europe,1,37.9273623,41.94218,2,
SYA,7590,Shemya,US,US_AK,U.S.A.,USA,NAME,Alaska,North America,AM,America,1,60.713,-151.37515,2,
SYB,7591,Seal Bay,US,US_AK,U.S.A.,USA,NAME,Alaska,North America,AM,America,1,41.07057365,-85.20210053,2,
SYC,7592,Leon Velarde,PE,,Peru,PER,SAME,,South America,AM,America,1,36.16355,-105.96748,2,
SYE,7593,Sadah,YE,,Yemen,YEM,MIDE,,Middle East,AS,Asia,1,14.214582,44.489938,2,
SYF,7594,Silva Bay,CA,CA_BC,Canada,CAN,NAME,British Columbia,North America,AM,America,1,49.1506584,-123.6965025,2,
SYG,7595,Svalbard,NO,,Norway,NOR,NEUR,,Northern Europe,EU,Europe,1,78.75,20.35,2,
SYH,7596,Syangboche,NP,,Nepal,NPL,SASI,,South Asia,AS,Asia,1,27.811865,86.710861,2,
SYI,7597,Shelbyville,US,US_TN,U.S.A.,USA,NAME,Tennessee,North America,AM,America,1,35.48337,-86.45993,2,
SYJ,7598,Sirjan,IR,,Iran,IRN,SASI,,South Asia,AS,Asia,1,29.4458687,55.6704717,2,
SYK,7599,Stykkisholmur,IS,,Iceland,ISL,NEUR,,Northern Europe,EU,Europe,1,65.0742584,-22.7302954,2,
SYL,7600,San Miguel,US,US_CA,U.S.A.,USA,NAME,California,North America,AM,America,1,33.7423967,-118.1055926,2,
SYM,7601,Pu'er,CN,CNYUN,China,CHN,NEAS,Yunnan,North East Asia,AS,Asia,1,22.8272471,100.9650146,2,
SYN,7602,Stanton,US,US_MN,U.S.A.,USA,NAME,Minnesota,North America,AM,America,1,44.47184,-93.02367,2,
SYO,7603,Shonai,JP,,Japan,JPN,NEAS,,North East Asia,AS,Asia,1,38.8499339,139.9042443,2,
SYP,7604,Santiago,PA,,Panama,PAN,CAME,,Central America,AM,America,1,8.0989867,-80.9803978,2,
SYR,7605,Syracuse,US,US_NY,U.S.A.,USA,NAME,New York,North America,AM,America,1,43.05042,-76.14738,2,
SYS,7606,Saskylakh,RU,,Russia,RUS,EEUR,,Central/Eastern Europe,EU,Europe,1,71.9649533,114.0939433,2,
SYT,7607,Saint Yan,FR,FRBUR,France,FRA,WEUR,Burgundy,Western Europe,EU,Europe,1,46.4116528,4.0390288,2,
SYU,7608,Sue Island,AU,AUQLD,Australia,AUS,OCEA,Queensland,Oceania,OC,Oceania,1,-10.2078795,142.8236892,2,
SYV,7609,Sylvester,US,US_GA,U.S.A.,USA,NAME,Georgia,North America,AM,America,1,31.53031,-83.83535,2,
SYW,7610,Sehwen Sharif,PK,,Pakistan,PAK,SASI,,South Asia,AS,Asia,1,35.3619071,73.22160107,2,
SYX,7611,Sanya,CN,CNHAN,China,CHN,NEAS,Hainan,North East Asia,AS,Asia,1,18.2534658,109.5034392,2,
SYY,7612,Stornoway Outer Stat Hebrides,GB,GBSCO,United Kingdom,GBR,NEUR,Scotland,Northern Europe,EU,Europe,1,58.21354,58.1328545,2,
SYZ,7613,Shiraz,IR,,Iran,IRN,SASI,,South Asia,AS,Asia,1,29.6060218,52.5378041,2,
SZA,7614,Soyo,AO,,Angola,AGO,SAFR,,Subsaharan Africa,AF,Africa,1,-6.1333775,12.3717548,2,
SZC,7615,Sarfannguaq,GL,,Greenland,GRL,NEUR,,Northern Europe,EU,Europe,1,66.8977029,-52.8606307,2,
SZE,7616,Semera,ET,,Ethiopia,ETH,SAFR,,Subsaharan Africa,AF,Africa,1,11.7923098,41.0089155,2,
SZF,7617,Samsun,TR,,Turkiye,TUR,SEUR,,Southern Europe,EU,Europe,1,41.2946149,36.3320596,2,
SZG,7618,Salzburg,AT,,Austria,AUT,WEUR,,Western Europe,EU,Europe,1,47.7981346,13.0464806,2,
SZI,7619,Zaisan,KZ,,Kazakhstan,KAZ,EEUR,,Central/Eastern Europe,EU,Europe,1,47.987953,84.04549624,2,
SZJ,7620,Siguanea,CU,,Cuba,CUB,CRBN,,Caribbean,AM,America,1,21.6063441,-82.9441984,2,
SZK,7621,Skukuza,ZA,,South Africa,ZAF,SAFR,,Subsaharan Africa,AF,Africa,1,-24.9936099,31.5914391,2,
SZL,7622,Warrensburg,US,US_MO,U.S.A.,USA,NAME,Missouri,North America,AM,America,1,38.77122,-93.7412,2,
SZM,7623,Sesriem,NA,,Namibia,NAM,SAFR,,Subsaharan Africa,AF,Africa,1,-24.4871301,15.7984921,2,
